ShiftId,EmployeeId,SiteId,ShiftType,ShiftStartedAt,ShiftEndedAt,ShiftDurationHours,ExpectedProductiveHours,ActualProductiveHours
SHF-007238,EMP-0206,SIT-0007,Attended,2025-06-02 09:00:00,2025-06-02 15:00:00,6.0,5.4,5.28
SHF-002892,EMP-0140,SIT-0010,Attended,2025-11-03 18:00:00,2025-11-04 02:00:00,8.0,7.52,4.8
SHF-017210,EMP-0402,SIT-0005,Unplanned,2025-02-25 22:00:00,2025-02-26 05:00:00,7.0,4.97,4.34
SHF-002831,EMP-0229,SIT-0010,Missed,2025-07-24 08:00:00,2025-07-24 15:00:00,7.0,5.88,5.25
SHF-016229,EMP-0258,SIT-0006,Attended,2025-05-29 16:00:00,2025-05-30 00:00:00,8.0,7.12,7.36
SHF-017454,EMP-0367,SIT-0006,Attended,2025-05-15 01:00:00,2025-05-15 08:00:00,7.0,6.44,5.81
SHF-018980,EMP-0449,SIT-0003,Attended,2025-01-29 11:00:00,2025-01-29 14:00:00,3.0,2.82,2.43
SHF-005705,EMP-0219,SIT-0003,Attended,2025-11-25 08:00:00,2025-11-25 12:00:00,4.0,2.56,3.96
SHF-018601,EMP-0481,SIT-0003,Missed,2025-11-24 05:00:00,2025-11-24 11:00:00,6.0,4.38,5.76
SHF-009422,EMP-0498,SIT-0009,Attended,2025-11-07 03:00:00,2025-11-07 06:00:00,3.0,2.61,2.79
SHF-014351,EMP-0443,SIT-0007,Attended,2025-08-14 12:00:00,2025-08-14 15:00:00,3.0,2.67,2.64
SHF-002988,EMP-0303,SIT-0005,Attended,2025-11-06 11:00:00,2025-11-06 17:00:00,6.0,3.7199999999999998,4.9799999999999995
SHF-009584,EMP-0370,SIT-0008,Missed,2025-05-13 15:00:00,2025-05-13 22:00:00,7.0,5.739999999999999,5.390000000000001
SHF-010607,EMP-0075,SIT-0005,Attended,2025-04-16 22:00:00,2025-04-17 04:00:00,6.0,4.26,5.4
SHF-018005,EMP-0463,SIT-0010,Attended,2025-07-30 03:00:00,2025-07-30 09:00:00,6.0,4.68,4.199999999999999
SHF-015929,EMP-0055,SIT-0003,Attended,2025-12-08 05:00:00,2025-12-08 08:00:00,3.0,2.37,2.55
SHF-012848,EMP-0179,SIT-0007,Attended,2025-09-20 09:00:00,2025-09-20 15:00:00,6.0,3.5999999999999996,4.26
SHF-003662,EMP-0149,SIT-0002,Attended,2025-03-26 10:00:00,2025-03-26 18:00:00,8.0,5.44,8.0
SHF-009122,EMP-0481,SIT-0007,Attended,2025-12-29 00:00:00,2025-12-29 03:00:00,3.0,2.34,1.83
SHF-006688,EMP-0079,SIT-0010,Attended,2025-06-08 19:00:00,2025-06-08 23:00:00,4.0,3.72,3.24
SHF-018426,EMP-0398,SIT-0008,Missed,2025-06-21 08:00:00,2025-06-21 12:00:00,4.0,2.96,2.56
SHF-010392,EMP-0111,SIT-0010,Attended,2025-04-25 08:00:00,2025-04-25 12:00:00,4.0,2.84,3.4
SHF-002947,EMP-0030,SIT-0004,Attended,2025-05-07 05:00:00,2025-05-07 09:00:00,4.0,2.68,4.0
SHF-019056,EMP-0145,SIT-0005,Attended,2025-02-27 00:00:00,2025-02-27 04:00:00,4.0,2.56,3.84
SHF-018755,EMP-0117,SIT-0005,Attended,2025-02-08 05:00:00,2025-02-08 11:00:00,6.0,5.04,5.5200000000000005
SHF-008673,EMP-0500,SIT-0005,Attended,2025-02-26 01:00:00,2025-02-26 08:00:00,7.0,4.55,5.18
SHF-014449,EMP-0122,SIT-0001,Missed,2025-12-30 10:00:00,2025-12-30 18:00:00,8.0,7.44,5.6
SHF-004773,EMP-0460,SIT-0003,Attended,2025-10-28 22:00:00,2025-10-29 02:00:00,4.0,2.64,3.16
SHF-016255,EMP-0205,SIT-0010,Attended,2025-01-21 22:00:00,2025-01-22 04:00:00,6.0,5.58,5.28
SHF-001548,EMP-0011,SIT-0001,Attended,2025-10-02 09:00:00,2025-10-02 16:00:00,7.0,4.27,6.79
SHF-000349,EMP-0126,SIT-0006,Attended,2025-03-21 08:00:00,2025-03-21 12:00:00,4.0,2.56,3.0
SHF-008055,EMP-0063,SIT-0005,Unplanned,2025-05-31 05:00:00,2025-05-31 11:00:00,6.0,5.64,4.0200000000000005
SHF-018637,EMP-0003,SIT-0004,Attended,2025-04-05 16:00:00,2025-04-05 21:00:00,5.0,3.65,4.65
SHF-006991,EMP-0134,SIT-0001,Unplanned,2025-11-10 02:00:00,2025-11-10 06:00:00,4.0,2.64,3.72
SHF-000648,EMP-0361,SIT-0007,Missed,2025-11-11 06:00:00,2025-11-11 14:00:00,8.0,6.88,6.24
SHF-004114,EMP-0472,SIT-0009,Attended,2025-12-30 01:00:00,2025-12-30 06:00:00,5.0,4.4,4.85
SHF-013057,EMP-0343,SIT-0006,Missed,2025-11-27 16:00:00,2025-11-27 19:00:00,3.0,1.98,2.79
SHF-018351,EMP-0043,SIT-0007,Attended,2025-05-24 14:00:00,2025-05-24 18:00:00,4.0,3.04,3.24
SHF-013356,EMP-0111,SIT-0006,Attended,2025-01-30 07:00:00,2025-01-30 10:00:00,3.0,2.25,2.52
SHF-007745,EMP-0018,SIT-0007,Attended,2025-11-02 00:00:00,2025-11-02 08:00:00,8.0,6.08,8.0
SHF-007895,EMP-0090,SIT-0002,Missed,2025-02-03 03:00:00,2025-02-03 08:00:00,5.0,4.0,4.4
SHF-011794,EMP-0297,SIT-0003,Unplanned,2025-11-03 04:00:00,2025-11-03 07:00:00,3.0,1.7999999999999998,2.7600000000000002
SHF-011726,EMP-0392,SIT-0004,Attended,2025-06-11 09:00:00,2025-06-11 16:00:00,7.0,4.41,6.72
SHF-019198,EMP-0059,SIT-0010,Missed,2025-01-22 05:00:00,2025-01-22 08:00:00,3.0,2.8499999999999996,2.25
SHF-010734,EMP-0463,SIT-0005,Attended,2025-07-21 00:00:00,2025-07-21 05:00:00,5.0,3.85,4.85
SHF-007798,EMP-0402,SIT-0007,Attended,2025-08-29 11:00:00,2025-08-29 17:00:00,6.0,3.7199999999999998,4.5
SHF-015258,EMP-0152,SIT-0010,Attended,2025-08-07 03:00:00,2025-08-07 09:00:00,6.0,4.38,5.22
SHF-016578,EMP-0135,SIT-0006,Attended,2025-08-23 13:00:00,2025-08-23 18:00:00,5.0,3.35,4.1
SHF-004515,EMP-0110,SIT-0009,Unplanned,2025-03-29 07:00:00,2025-03-29 10:00:00,3.0,2.0100000000000002,1.9500000000000002
SHF-010189,EMP-0352,SIT-0009,Attended,2025-09-30 04:00:00,2025-09-30 07:00:00,3.0,2.67,2.43
SHF-000625,EMP-0302,SIT-0010,Attended,2025-11-28 15:00:00,2025-11-28 20:00:00,5.0,4.699999999999999,4.35
SHF-001179,EMP-0009,SIT-0005,Attended,2025-05-08 17:00:00,2025-05-09 00:00:00,7.0,6.37,6.37
SHF-001437,EMP-0176,SIT-0008,Unplanned,2025-01-29 19:00:00,2025-01-30 03:00:00,8.0,7.04,7.12
SHF-003740,EMP-0051,SIT-0010,Attended,2025-12-12 11:00:00,2025-12-12 19:00:00,8.0,6.72,4.96
SHF-015842,EMP-0019,SIT-0003,Attended,2025-12-21 02:00:00,2025-12-21 06:00:00,4.0,3.12,3.76
SHF-016131,EMP-0345,SIT-0007,Attended,2025-04-30 03:00:00,2025-04-30 11:00:00,8.0,7.12,6.88
SHF-004488,EMP-0164,SIT-0009,Unplanned,2025-12-09 01:00:00,2025-12-09 04:00:00,3.0,2.13,2.34
SHF-010509,EMP-0426,SIT-0006,Attended,2025-04-07 22:00:00,2025-04-08 02:00:00,4.0,3.52,2.4
SHF-010568,EMP-0349,SIT-0009,Attended,2025-12-15 04:00:00,2025-12-15 10:00:00,6.0,4.32,4.38
SHF-005181,EMP-0475,SIT-0007,Missed,2025-01-17 09:00:00,2025-01-17 17:00:00,8.0,6.16,8.0
SHF-010747,EMP-0065,SIT-0010,Attended,2025-07-12 01:00:00,2025-07-12 08:00:00,7.0,4.2,5.6000000000000005
SHF-008803,EMP-0209,SIT-0009,Attended,2025-10-22 05:00:00,2025-10-22 13:00:00,8.0,6.08,7.12
SHF-002866,EMP-0161,SIT-0005,Attended,2025-10-10 14:00:00,2025-10-10 22:00:00,8.0,7.04,7.76
SHF-011785,EMP-0487,SIT-0003,Missed,2025-02-14 12:00:00,2025-02-14 19:00:00,7.0,4.27,6.859999999999999
SHF-006639,EMP-0414,SIT-0010,Attended,2025-01-02 11:00:00,2025-01-02 14:00:00,3.0,2.43,2.94
SHF-003737,EMP-0467,SIT-0010,Attended,2025-05-04 00:00:00,2025-05-04 03:00:00,3.0,1.83,2.13
SHF-016577,EMP-0491,SIT-0001,Attended,2025-01-27 23:00:00,2025-01-28 03:00:00,4.0,2.8,3.48
SHF-015680,EMP-0326,SIT-0002,Attended,2025-09-17 05:00:00,2025-09-17 12:00:00,7.0,6.44,5.95
SHF-018625,EMP-0104,SIT-0008,Attended,2025-08-22 23:00:00,2025-08-23 05:00:00,6.0,5.4,3.7199999999999998
SHF-017897,EMP-0297,SIT-0004,Attended,2025-09-18 06:00:00,2025-09-18 09:00:00,3.0,2.52,1.92
SHF-012058,EMP-0363,SIT-0009,Attended,2025-12-10 07:00:00,2025-12-10 11:00:00,4.0,2.48,3.0
SHF-000216,EMP-0270,SIT-0004,Attended,2025-01-26 20:00:00,2025-01-27 00:00:00,4.0,3.32,2.56
SHF-002952,EMP-0120,SIT-0010,Attended,2025-03-17 05:00:00,2025-03-17 11:00:00,6.0,3.9000000000000004,5.46
SHF-005051,EMP-0218,SIT-0010,Attended,2025-11-11 03:00:00,2025-11-11 07:00:00,4.0,3.28,3.2
SHF-006590,EMP-0049,SIT-0009,Unplanned,2025-09-12 10:00:00,2025-09-12 13:00:00,3.0,2.7,2.46
SHF-007777,EMP-0437,SIT-0006,Attended,2025-09-02 10:00:00,2025-09-02 16:00:00,6.0,3.7800000000000002,3.7800000000000002
SHF-016755,EMP-0190,SIT-0002,Attended,2025-11-12 15:00:00,2025-11-12 20:00:00,5.0,3.35,3.25
SHF-011999,EMP-0204,SIT-0005,Attended,2025-09-05 01:00:00,2025-09-05 09:00:00,8.0,5.12,5.28
SHF-005970,EMP-0374,SIT-0010,Attended,2025-05-06 10:00:00,2025-05-06 14:00:00,4.0,3.32,3.64
SHF-009764,EMP-0011,SIT-0006,Attended,2025-06-09 19:00:00,2025-06-10 00:00:00,5.0,3.5999999999999996,4.85
SHF-002021,EMP-0246,SIT-0006,Attended,2025-12-27 02:00:00,2025-12-27 05:00:00,3.0,2.82,2.16
SHF-018421,EMP-0041,SIT-0003,Attended,2025-06-21 04:00:00,2025-06-21 09:00:00,5.0,3.55,4.3
SHF-016082,EMP-0277,SIT-0003,Attended,2025-02-06 00:00:00,2025-02-06 07:00:00,7.0,4.62,6.09
SHF-006276,EMP-0131,SIT-0006,Missed,2025-06-20 07:00:00,2025-06-20 11:00:00,4.0,2.72,2.64
SHF-015995,EMP-0378,SIT-0007,Missed,2025-04-03 04:00:00,2025-04-03 07:00:00,3.0,2.79,2.8499999999999996
SHF-007986,EMP-0387,SIT-0001,Attended,2025-02-25 13:00:00,2025-02-25 20:00:00,7.0,5.25,6.44
SHF-007689,EMP-0398,SIT-0001,Attended,2025-05-26 03:00:00,2025-05-26 06:00:00,3.0,2.82,2.52
SHF-005305,EMP-0443,SIT-0001,Attended,2025-02-22 15:00:00,2025-02-22 22:00:00,7.0,4.55,4.55
SHF-009303,EMP-0402,SIT-0005,Attended,2025-10-31 17:00:00,2025-10-31 20:00:00,3.0,1.98,2.0999999999999996
SHF-002780,EMP-0222,SIT-0001,Attended,2025-11-22 11:00:00,2025-11-22 16:00:00,5.0,3.55,4.55
SHF-004092,EMP-0179,SIT-0007,Attended,2025-06-19 01:00:00,2025-06-19 05:00:00,4.0,3.36,3.32
SHF-005633,EMP-0210,SIT-0008,Attended,2025-04-13 21:00:00,2025-04-14 01:00:00,4.0,3.04,3.36
SHF-005216,EMP-0313,SIT-0003,Attended,2025-09-28 17:00:00,2025-09-28 21:00:00,4.0,3.52,2.76
SHF-018019,EMP-0177,SIT-0005,Attended,2025-11-14 04:00:00,2025-11-14 10:00:00,6.0,4.9799999999999995,5.5200000000000005
SHF-002815,EMP-0331,SIT-0007,Missed,2025-12-15 21:00:00,2025-12-16 03:00:00,6.0,5.34,4.26
SHF-009437,EMP-0023,SIT-0008,Attended,2025-03-31 03:00:00,2025-03-31 09:00:00,6.0,3.5999999999999996,5.04
SHF-006660,EMP-0262,SIT-0005,Attended,2025-04-11 06:00:00,2025-04-11 12:00:00,6.0,4.0200000000000005,5.04
SHF-011871,EMP-0493,SIT-0004,Missed,2025-01-08 07:00:00,2025-01-08 12:00:00,5.0,4.6000000000000005,3.95
SHF-015249,EMP-0124,SIT-0001,Missed,2025-03-25 05:00:00,2025-03-25 09:00:00,4.0,3.24,3.36
SHF-005353,EMP-0325,SIT-0007,Missed,2025-06-04 04:00:00,2025-06-04 11:00:00,7.0,5.32,6.72
SHF-008894,EMP-0291,SIT-0001,Attended,2025-12-19 04:00:00,2025-12-19 11:00:00,7.0,5.67,4.55
SHF-006677,EMP-0041,SIT-0006,Attended,2025-12-09 02:00:00,2025-12-09 07:00:00,5.0,3.5999999999999996,4.050000000000001
SHF-002343,EMP-0003,SIT-0004,Missed,2025-05-15 13:00:00,2025-05-15 20:00:00,7.0,5.739999999999999,5.46
SHF-007262,EMP-0396,SIT-0009,Unplanned,2025-10-17 22:00:00,2025-10-18 02:00:00,4.0,3.56,2.72
SHF-001305,EMP-0241,SIT-0004,Attended,2025-04-13 00:00:00,2025-04-13 03:00:00,3.0,2.2800000000000002,2.91
SHF-010678,EMP-0052,SIT-0010,Attended,2025-10-21 08:00:00,2025-10-21 16:00:00,8.0,5.04,5.36
SHF-004980,EMP-0005,SIT-0003,Attended,2025-01-15 22:00:00,2025-01-16 05:00:00,7.0,5.25,6.23
SHF-006278,EMP-0226,SIT-0007,Attended,2025-06-02 13:00:00,2025-06-02 18:00:00,5.0,4.35,3.65
SHF-011558,EMP-0305,SIT-0002,Attended,2025-09-17 16:00:00,2025-09-17 22:00:00,6.0,4.86,4.14
SHF-000412,EMP-0380,SIT-0003,Attended,2025-07-17 22:00:00,2025-07-18 01:00:00,3.0,2.04,2.2199999999999998
SHF-011781,EMP-0430,SIT-0002,Attended,2025-11-20 08:00:00,2025-11-20 12:00:00,4.0,3.68,2.6
SHF-007196,EMP-0158,SIT-0003,Unplanned,2025-12-05 05:00:00,2025-12-05 10:00:00,5.0,4.699999999999999,4.95
SHF-003625,EMP-0274,SIT-0003,Attended,2025-05-14 13:00:00,2025-05-14 19:00:00,6.0,5.22,5.9399999999999995
SHF-011034,EMP-0022,SIT-0008,Unplanned,2025-06-15 19:00:00,2025-06-15 23:00:00,4.0,3.28,3.84
SHF-000175,EMP-0308,SIT-0003,Attended,2025-08-19 13:00:00,2025-08-19 17:00:00,4.0,3.48,3.44
SHF-000147,EMP-0311,SIT-0004,Attended,2025-02-15 12:00:00,2025-02-15 19:00:00,7.0,4.48,5.109999999999999
SHF-012565,EMP-0302,SIT-0010,Attended,2025-02-08 03:00:00,2025-02-08 09:00:00,6.0,3.9000000000000004,5.9399999999999995
SHF-015656,EMP-0158,SIT-0005,Attended,2025-08-12 19:00:00,2025-08-13 02:00:00,7.0,5.25,5.109999999999999
SHF-000011,EMP-0121,SIT-0003,Missed,2025-09-26 17:00:00,2025-09-26 23:00:00,6.0,4.0200000000000005,5.28
SHF-015767,EMP-0128,SIT-0005,Unplanned,2025-01-07 09:00:00,2025-01-07 14:00:00,5.0,4.75,4.1
SHF-009831,EMP-0330,SIT-0008,Attended,2025-11-13 12:00:00,2025-11-13 16:00:00,4.0,3.16,3.52
SHF-018640,EMP-0369,SIT-0002,Attended,2025-02-09 02:00:00,2025-02-09 05:00:00,3.0,1.7999999999999998,1.98
SHF-013872,EMP-0290,SIT-0004,Attended,2025-06-22 21:00:00,2025-06-23 01:00:00,4.0,3.64,3.56
SHF-017038,EMP-0288,SIT-0002,Attended,2025-12-23 04:00:00,2025-12-23 11:00:00,7.0,4.83,6.09
SHF-005931,EMP-0467,SIT-0001,Attended,2025-05-17 19:00:00,2025-05-18 03:00:00,8.0,5.2,7.76
SHF-005746,EMP-0058,SIT-0010,Attended,2025-12-18 09:00:00,2025-12-18 13:00:00,4.0,3.44,2.76
SHF-012284,EMP-0243,SIT-0001,Attended,2025-06-04 10:00:00,2025-06-04 16:00:00,6.0,4.4399999999999995,5.64
SHF-008445,EMP-0443,SIT-0007,Attended,2025-03-24 01:00:00,2025-03-24 09:00:00,8.0,5.6,6.64
SHF-009531,EMP-0177,SIT-0008,Attended,2025-05-24 23:00:00,2025-05-25 07:00:00,8.0,6.88,5.76
SHF-004592,EMP-0121,SIT-0002,Unplanned,2025-09-22 02:00:00,2025-09-22 08:00:00,6.0,5.46,4.5600000000000005
SHF-000356,EMP-0323,SIT-0010,Attended,2025-01-20 23:00:00,2025-01-21 04:00:00,5.0,3.1,3.85
SHF-017553,EMP-0165,SIT-0010,Attended,2025-05-10 11:00:00,2025-05-10 18:00:00,7.0,6.02,6.09
SHF-015190,EMP-0458,SIT-0001,Attended,2025-02-09 01:00:00,2025-02-09 04:00:00,3.0,2.64,2.04
SHF-001131,EMP-0388,SIT-0007,Attended,2025-08-11 02:00:00,2025-08-11 07:00:00,5.0,3.3000000000000003,3.8
SHF-009026,EMP-0198,SIT-0004,Attended,2025-05-12 16:00:00,2025-05-12 22:00:00,6.0,5.16,4.38
SHF-005472,EMP-0361,SIT-0003,Attended,2025-05-01 04:00:00,2025-05-01 09:00:00,5.0,3.4499999999999997,4.2
SHF-001251,EMP-0171,SIT-0005,Attended,2025-05-05 02:00:00,2025-05-05 05:00:00,3.0,1.98,2.4899999999999998
SHF-009669,EMP-0114,SIT-0001,Attended,2025-02-15 02:00:00,2025-02-15 08:00:00,6.0,4.74,5.04
SHF-015776,EMP-0083,SIT-0004,Attended,2025-06-12 16:00:00,2025-06-13 00:00:00,8.0,6.56,5.84
SHF-013992,EMP-0345,SIT-0005,Attended,2025-09-05 11:00:00,2025-09-05 17:00:00,6.0,4.62,5.5200000000000005
SHF-017526,EMP-0469,SIT-0010,Attended,2025-01-26 16:00:00,2025-01-26 22:00:00,6.0,4.08,4.5600000000000005
SHF-015481,EMP-0222,SIT-0008,Attended,2025-07-01 21:00:00,2025-07-02 01:00:00,4.0,2.64,3.04
SHF-019920,EMP-0434,SIT-0002,Attended,2025-07-26 14:00:00,2025-07-26 18:00:00,4.0,3.16,3.8
SHF-010555,EMP-0108,SIT-0010,Attended,2025-02-17 18:00:00,2025-02-18 00:00:00,6.0,5.46,5.5200000000000005
SHF-004031,EMP-0337,SIT-0010,Attended,2025-06-04 22:00:00,2025-06-05 05:00:00,7.0,4.41,4.8999999999999995
SHF-012767,EMP-0095,SIT-0003,Attended,2025-05-01 01:00:00,2025-05-01 04:00:00,3.0,2.2199999999999998,2.25
SHF-000100,EMP-0299,SIT-0001,Attended,2025-10-11 00:00:00,2025-10-11 04:00:00,4.0,2.96,3.84
SHF-019310,EMP-0304,SIT-0009,Attended,2025-10-07 09:00:00,2025-10-07 15:00:00,6.0,4.0200000000000005,5.82
SHF-011984,EMP-0048,SIT-0009,Missed,2025-08-05 06:00:00,2025-08-05 14:00:00,8.0,7.28,6.16
SHF-014502,EMP-0500,SIT-0008,Attended,2025-08-13 20:00:00,2025-08-14 03:00:00,7.0,5.88,4.8999999999999995
SHF-007009,EMP-0041,SIT-0001,Missed,2025-10-26 14:00:00,2025-10-26 20:00:00,6.0,5.58,3.7800000000000002
SHF-006513,EMP-0303,SIT-0001,Attended,2025-09-15 16:00:00,2025-09-16 00:00:00,8.0,6.4,7.84
SHF-011537,EMP-0240,SIT-0001,Attended,2025-03-03 17:00:00,2025-03-04 01:00:00,8.0,6.4,5.6
SHF-007583,EMP-0387,SIT-0002,Attended,2025-05-16 19:00:00,2025-05-16 23:00:00,4.0,3.24,3.56
SHF-001914,EMP-0015,SIT-0010,Attended,2025-09-01 13:00:00,2025-09-01 21:00:00,8.0,6.56,6.24
SHF-016484,EMP-0426,SIT-0002,Missed,2025-06-04 07:00:00,2025-06-04 11:00:00,4.0,3.52,3.12
SHF-000087,EMP-0134,SIT-0007,Missed,2025-07-08 16:00:00,2025-07-08 21:00:00,5.0,3.55,4.3
SHF-007240,EMP-0187,SIT-0006,Attended,2025-05-13 01:00:00,2025-05-13 07:00:00,6.0,5.1,4.4399999999999995
SHF-004269,EMP-0122,SIT-0006,Attended,2025-06-14 19:00:00,2025-06-15 03:00:00,8.0,7.36,6.4
SHF-001863,EMP-0318,SIT-0010,Attended,2025-07-30 15:00:00,2025-07-30 22:00:00,7.0,6.6499999999999995,4.55
SHF-005882,EMP-0166,SIT-0004,Attended,2025-10-19 01:00:00,2025-10-19 07:00:00,6.0,5.04,5.64
SHF-001215,EMP-0339,SIT-0004,Attended,2025-11-28 07:00:00,2025-11-28 15:00:00,8.0,5.44,5.28
SHF-008034,EMP-0425,SIT-0006,Attended,2025-04-26 01:00:00,2025-04-26 06:00:00,5.0,4.1,3.55
SHF-005484,EMP-0428,SIT-0009,Unplanned,2025-04-06 07:00:00,2025-04-06 13:00:00,6.0,5.28,4.199999999999999
SHF-008646,EMP-0492,SIT-0003,Attended,2025-07-22 20:00:00,2025-07-23 03:00:00,7.0,4.27,4.48
SHF-006470,EMP-0097,SIT-0006,Missed,2025-03-22 16:00:00,2025-03-22 20:00:00,4.0,2.88,2.4
SHF-006207,EMP-0331,SIT-0007,Attended,2025-06-07 00:00:00,2025-06-07 03:00:00,3.0,2.37,2.19
SHF-001658,EMP-0068,SIT-0009,Attended,2025-09-25 20:00:00,2025-09-26 01:00:00,5.0,3.55,4.85
SHF-015417,EMP-0015,SIT-0001,Attended,2025-02-07 01:00:00,2025-02-07 08:00:00,7.0,4.83,5.739999999999999
SHF-010231,EMP-0290,SIT-0003,Attended,2025-10-05 12:00:00,2025-10-05 17:00:00,5.0,3.7,3.1
SHF-011106,EMP-0333,SIT-0001,Attended,2025-04-29 06:00:00,2025-04-29 10:00:00,4.0,3.12,3.08
SHF-002943,EMP-0416,SIT-0001,Attended,2025-06-08 21:00:00,2025-06-09 05:00:00,8.0,5.76,7.84
SHF-006733,EMP-0006,SIT-0008,Attended,2025-03-10 13:00:00,2025-03-10 19:00:00,6.0,4.62,5.28
SHF-010521,EMP-0429,SIT-0004,Attended,2025-11-09 18:00:00,2025-11-09 22:00:00,4.0,3.0,2.6
SHF-015040,EMP-0398,SIT-0002,Unplanned,2025-12-01 12:00:00,2025-12-01 15:00:00,3.0,2.0999999999999996,2.13
SHF-019821,EMP-0340,SIT-0005,Attended,2025-08-18 15:00:00,2025-08-18 19:00:00,4.0,2.68,3.84
SHF-000547,EMP-0439,SIT-0010,Unplanned,2025-07-31 09:00:00,2025-07-31 15:00:00,6.0,3.7199999999999998,3.9000000000000004
SHF-000943,EMP-0108,SIT-0007,Attended,2025-09-17 02:00:00,2025-09-17 10:00:00,8.0,6.88,7.76
SHF-012832,EMP-0139,SIT-0005,Attended,2025-05-03 17:00:00,2025-05-03 22:00:00,5.0,3.55,3.1
SHF-002600,EMP-0199,SIT-0002,Attended,2025-02-07 01:00:00,2025-02-07 07:00:00,6.0,3.66,4.74
SHF-016065,EMP-0373,SIT-0005,Attended,2025-01-16 21:00:00,2025-01-17 04:00:00,7.0,6.510000000000001,5.88
SHF-002934,EMP-0230,SIT-0009,Missed,2025-06-18 17:00:00,2025-06-18 23:00:00,6.0,4.5600000000000005,3.7199999999999998
SHF-007492,EMP-0419,SIT-0005,Attended,2025-02-15 20:00:00,2025-02-16 02:00:00,6.0,4.9799999999999995,4.800000000000001
SHF-012011,EMP-0246,SIT-0007,Attended,2025-01-29 20:00:00,2025-01-30 01:00:00,5.0,3.15,4.5
SHF-010090,EMP-0120,SIT-0001,Attended,2025-10-11 20:00:00,2025-10-12 03:00:00,7.0,5.109999999999999,4.55
SHF-018241,EMP-0500,SIT-0007,Attended,2025-05-08 12:00:00,2025-05-08 17:00:00,5.0,3.85,5.0
SHF-005124,EMP-0197,SIT-0004,Attended,2025-11-09 06:00:00,2025-11-09 12:00:00,6.0,4.32,3.5999999999999996
SHF-004890,EMP-0264,SIT-0006,Attended,2025-02-05 03:00:00,2025-02-05 10:00:00,7.0,5.67,6.510000000000001
SHF-013864,EMP-0269,SIT-0004,Attended,2025-11-08 18:00:00,2025-11-09 02:00:00,8.0,5.68,4.8
SHF-005953,EMP-0156,SIT-0006,Attended,2025-05-29 17:00:00,2025-05-29 20:00:00,3.0,2.64,2.4899999999999998
SHF-013497,EMP-0300,SIT-0007,Unplanned,2025-02-07 07:00:00,2025-02-07 13:00:00,6.0,3.7800000000000002,4.38
SHF-013852,EMP-0482,SIT-0009,Attended,2025-06-01 03:00:00,2025-06-01 09:00:00,6.0,4.32,3.7199999999999998
SHF-000601,EMP-0356,SIT-0005,Missed,2025-04-01 07:00:00,2025-04-01 13:00:00,6.0,4.92,5.46
SHF-017839,EMP-0288,SIT-0001,Attended,2025-10-16 17:00:00,2025-10-16 22:00:00,5.0,4.1499999999999995,3.0
SHF-007073,EMP-0498,SIT-0003,Attended,2025-12-09 03:00:00,2025-12-09 11:00:00,8.0,5.44,4.8
SHF-004389,EMP-0406,SIT-0007,Attended,2025-04-14 23:00:00,2025-04-15 05:00:00,6.0,4.32,4.92
SHF-012166,EMP-0468,SIT-0010,Missed,2025-07-18 13:00:00,2025-07-18 20:00:00,7.0,5.18,6.3
SHF-003188,EMP-0126,SIT-0003,Attended,2025-01-29 05:00:00,2025-01-29 10:00:00,5.0,3.4000000000000004,4.65
SHF-013477,EMP-0063,SIT-0003,Attended,2025-05-10 02:00:00,2025-05-10 06:00:00,4.0,3.32,2.84
SHF-016458,EMP-0450,SIT-0008,Attended,2025-10-27 23:00:00,2025-10-28 02:00:00,3.0,1.98,2.07
SHF-004045,EMP-0103,SIT-0001,Attended,2025-06-07 08:00:00,2025-06-07 13:00:00,5.0,3.55,4.9
SHF-018960,EMP-0112,SIT-0003,Attended,2025-06-11 16:00:00,2025-06-11 22:00:00,6.0,5.64,3.84
SHF-008664,EMP-0083,SIT-0009,Attended,2025-12-04 13:00:00,2025-12-04 16:00:00,3.0,2.61,2.52
SHF-001893,EMP-0326,SIT-0002,Attended,2025-02-10 04:00:00,2025-02-10 10:00:00,6.0,4.92,4.62
SHF-003373,EMP-0393,SIT-0007,Attended,2025-06-01 07:00:00,2025-06-01 14:00:00,7.0,5.46,7.0
SHF-006277,EMP-0413,SIT-0003,Attended,2025-10-14 21:00:00,2025-10-15 02:00:00,5.0,4.050000000000001,3.05
SHF-005046,EMP-0174,SIT-0004,Attended,2025-08-27 04:00:00,2025-08-27 11:00:00,7.0,5.18,5.25
SHF-002790,EMP-0068,SIT-0007,Attended,2025-01-03 06:00:00,2025-01-03 14:00:00,8.0,5.04,6.16
SHF-000488,EMP-0101,SIT-0002,Attended,2025-04-24 17:00:00,2025-04-24 22:00:00,5.0,3.0,3.65
SHF-006869,EMP-0234,SIT-0006,Attended,2025-05-31 10:00:00,2025-05-31 13:00:00,3.0,1.7999999999999998,2.73
SHF-010076,EMP-0271,SIT-0007,Attended,2025-02-01 03:00:00,2025-02-01 11:00:00,8.0,6.4,5.52
SHF-006108,EMP-0090,SIT-0006,Attended,2025-06-22 23:00:00,2025-06-23 04:00:00,5.0,4.2,4.9
SHF-013503,EMP-0403,SIT-0006,Attended,2025-02-06 07:00:00,2025-02-06 11:00:00,4.0,3.72,3.64
SHF-007507,EMP-0049,SIT-0007,Attended,2025-07-20 01:00:00,2025-07-20 09:00:00,8.0,6.0,6.48
