InvoiceId,InvoiceDate,DueDate,PaymentTerms,PaymentDate,PaymentStatus,ClientId,OreType,OreGrade,QuantityTonnes,UnitPrice,InvoiceAmount,CurrencyCode
INV-016425,2025-06-24,2025-08-08,45D,2025-08-07,Paid,CLI-0002,Gold,Medium,411,99,40689,AUD
INV-010689,2025-05-21,2025-06-20,30D,,Overdue,CLI-0007,Silver,High,410,99,40590,GBP
INV-008481,2025-04-02,2025-05-02,30D,,Unpaid,CLI-0002,Coal,Low,209,99,20691,GBP
INV-013201,2025-10-04,2025-11-18,45D,,Unpaid,CLI-0003,Coal,Medium,614,86,52804,AUD
INV-004357,2025-04-19,2025-06-03,45D,2025-05-30,Paid,CLI-0016,Coal,High,239,98,23422,AUD
INV-019729,2025-06-03,2025-07-03,30D,2025-07-18,Paid,CLI-0003,Silver,Medium,747,99,73953,GBP
INV-002836,2025-03-22,2025-04-21,30D,,Overdue,CLI-0001,Coal,Medium,810,78,63180,GBP
INV-006280,2025-02-09,2025-03-26,45D,,Overdue,CLI-0003,Nickel,Medium,946,59,55814,EUR
INV-018467,2025-02-07,2025-03-09,30D,2025-03-09,Paid,CLI-0001,Coal,High,720,52,37440,AUD
INV-015696,2025-03-29,2025-05-13,45D,,Overdue,CLI-0002,Iron,Low,814,73,59422,AUD
INV-004967,2025-05-10,2025-06-09,30D,,Unpaid,CLI-0004,Coal,High,35,76,2660,USD
INV-007743,2025-01-05,2025-02-19,45D,2025-02-09,Paid,CLI-0001,Gold,High,803,99,79497,GBP
INV-005652,2025-03-18,2025-04-17,30D,,Unpaid,CLI-0004,Coal,Low,826,53,43778,USD
INV-009843,2025-01-01,2025-02-15,45D,,Unpaid,CLI-0003,Coal,Low,16,96,1536,GBP
INV-009975,2025-07-16,2025-08-15,30D,,Unpaid,CLI-0002,Coal,Low,867,86,74562,CAD
INV-006763,2025-10-29,2025-11-28,30D,,Overdue,CLI-0002,Coal,Low,441,50,22050,GBP
INV-004112,2025-05-08,2025-06-22,45D,2025-05-24,Paid,CLI-0004,Coal,Medium,368,67,24656,USD
INV-012005,2025-09-02,2025-10-17,45D,,Overdue,CLI-0004,Gold,High,658,79,51982,EUR
INV-009390,2025-10-09,2025-11-23,45D,2025-11-10,Paid,CLI-0003,Iron,Medium,980,68,66640,AUD
INV-018252,2025-10-14,2025-11-28,45D,,Overdue,CLI-0003,Coal,Medium,587,71,41677,AUD
INV-018282,2025-03-06,2025-04-05,30D,,Unpaid,CLI-0002,Iron,High,524,96,50304,EUR
INV-013103,2025-08-15,2025-09-14,30D,,Unpaid,CLI-0003,Iron,High,57,94,5358,CAD
INV-006496,2025-02-06,2025-03-23,45D,,Unpaid,CLI-0003,Nickel,High,455,65,29575,EUR
INV-017633,2025-05-24,2025-07-08,45D,,Unpaid,CLI-0001,Coal,High,501,68,34068,CAD
INV-009660,2025-02-09,2025-03-26,45D,,Overdue,CLI-0003,Iron,Medium,496,70,34720,USD
INV-009838,2025-01-28,2025-02-27,30D,,Overdue,CLI-0001,Coal,Medium,835,84,70140,AUD
INV-003112,2025-03-02,2025-04-01,30D,,Overdue,CLI-0003,Coal,Medium,506,71,35926,USD
INV-004787,2025-09-19,2025-10-19,30D,,Overdue,CLI-0004,Coal,Medium,141,52,7332,GBP
INV-002250,2025-01-28,2025-03-14,45D,,Overdue,CLI-0003,Coal,Low,635,80,50800,EUR
INV-001487,2025-08-01,2025-09-15,45D,,Overdue,CLI-0001,Coal,Medium,766,61,46726,GBP
INV-015506,2025-06-03,2025-07-03,30D,,Overdue,CLI-0001,Iron,Low,302,82,24764,USD
INV-014965,2025-02-01,2025-03-03,30D,,Unpaid,CLI-0006,Iron,High,644,53,34132,AUD
INV-014498,2025-07-04,2025-08-03,30D,,Overdue,CLI-0010,Coal,Medium,247,99,24453,AUD
INV-000260,2025-06-02,2025-07-17,45D,,Unpaid,CLI-0006,Gold,High,983,70,68810,USD
INV-005375,2025-05-12,2025-06-11,30D,,Overdue,CLI-0002,Gold,High,738,53,39114,GBP
INV-008933,2025-04-13,2025-05-28,45D,,Unpaid,CLI-0003,Coal,Low,80,65,5200,AUD
INV-014408,2025-04-03,2025-05-03,30D,,Unpaid,CLI-0003,Coal,High,518,69,35742,CAD
INV-009226,2025-06-05,2025-07-20,45D,,Unpaid,CLI-0001,Iron,Low,306,81,24786,CAD
INV-015679,2025-01-30,2025-03-16,45D,,Unpaid,CLI-0003,Iron,High,840,79,66360,CAD
INV-018341,2025-08-02,2025-09-01,30D,2025-08-25,Paid,CLI-0002,Coal,High,509,79,40211,USD
INV-004262,2025-05-04,2025-06-18,45D,2025-06-22,Paid,CLI-0006,Manganese,Low,355,60,21300,GBP
INV-010254,2025-01-29,2025-02-28,30D,,Overdue,CLI-0002,Coal,Low,220,87,19140,AUD
INV-002874,2025-04-04,2025-05-19,45D,,Unpaid,CLI-0002,Copper,Low,116,79,9164,EUR
INV-013335,2025-06-27,2025-08-11,45D,,Overdue,CLI-0003,Gold,Low,833,75,62475,GBP
INV-019815,2025-04-21,2025-05-21,30D,,Unpaid,CLI-0004,Coal,High,795,90,71550,EUR
INV-013180,2025-01-22,2025-02-21,30D,2025-03-04,Paid,CLI-0002,Coal,High,966,90,86940,USD
INV-014941,2025-08-10,2025-09-24,45D,,Unpaid,CLI-0001,Coal,High,279,68,18972,GBP
INV-011539,2025-03-17,2025-05-01,45D,,Overdue,CLI-0001,Iron,Medium,194,51,9894,GBP
INV-002719,2025-05-24,2025-06-23,30D,2025-07-13,Paid,CLI-0002,Gold,High,37,56,2072,USD
INV-006358,2025-03-02,2025-04-01,30D,,Overdue,CLI-0007,Coal,Low,128,56,7168,EUR
INV-016305,2025-02-15,2025-03-17,30D,2025-04-05,Paid,CLI-0001,Coal,Medium,585,80,46800,GBP
INV-019653,2025-07-28,2025-09-11,45D,,Overdue,CLI-0001,Silver,High,553,52,28756,AUD
INV-007316,2025-05-07,2025-06-06,30D,,Overdue,CLI-0002,Gold,Low,566,50,28300,GBP
INV-001053,2025-01-10,2025-02-09,30D,,Overdue,CLI-0001,Diamond,Low,966,57,55062,EUR
INV-007538,2025-02-24,2025-03-26,30D,,Unpaid,CLI-0002,Manganese,High,485,81,39285,GBP
INV-006403,2025-10-10,2025-11-24,45D,2025-11-10,Paid,CLI-0001,Coal,Low,777,94,73038,GBP
INV-012570,2025-10-27,2025-11-26,30D,,Unpaid,CLI-0001,Silver,High,49,83,4067,USD
INV-014918,2025-04-06,2025-05-06,30D,2025-04-14,Paid,CLI-0004,Coal,High,537,78,41886,AUD
INV-001207,2025-01-01,2025-01-31,30D,,Unpaid,CLI-0002,Coal,Low,575,58,33350,CAD
INV-016515,2025-06-30,2025-07-30,30D,,Overdue,CLI-0002,Coal,High,522,73,38106,GBP
INV-017729,2025-01-20,2025-03-06,45D,,Unpaid,CLI-0003,Iron,Medium,542,93,50406,CAD
INV-014775,2025-05-14,2025-06-13,30D,,Unpaid,CLI-0003,Coal,High,395,75,29625,EUR
INV-016118,2025-07-15,2025-08-14,30D,,Unpaid,CLI-0001,Copper,Low,16,98,1568,EUR
INV-000465,2025-03-22,2025-05-06,45D,,Overdue,CLI-0002,Iron,Medium,136,76,10336,AUD
INV-012918,2025-03-24,2025-04-23,30D,,Overdue,CLI-0003,Iron,Low,484,99,47916,USD
INV-005839,2025-07-07,2025-08-21,45D,2025-07-11,Paid,CLI-0003,Coal,High,761,64,48704,GBP
INV-018000,2025-04-22,2025-05-22,30D,,Unpaid,CLI-0003,Copper,High,871,91,79261,EUR
INV-004823,2025-04-30,2025-06-14,45D,2025-06-14,Paid,CLI-0003,Coal,Medium,955,71,67805,CAD
INV-004106,2025-10-25,2025-11-24,30D,2025-11-20,Paid,CLI-0002,Coal,Low,932,75,69900,AUD
INV-018243,2025-10-06,2025-11-20,45D,,Unpaid,CLI-0004,Coal,Low,244,63,15372,EUR
INV-012329,2025-07-08,2025-08-22,45D,2025-07-18,Paid,CLI-0002,Coal,Low,762,96,73152,AUD
INV-005399,2025-08-17,2025-09-16,30D,,Overdue,CLI-0004,Coal,Medium,640,80,51200,CAD
INV-012181,2025-07-23,2025-09-06,45D,,Unpaid,CLI-0002,Coal,Low,289,57,16473,EUR
INV-005205,2025-05-13,2025-06-27,45D,,Overdue,CLI-0002,Coal,Low,746,58,43268,GBP
INV-010883,2025-05-07,2025-06-06,30D,2025-06-01,Paid,CLI-0003,Copper,Low,491,61,29951,USD
INV-003699,2025-06-14,2025-07-29,45D,,Unpaid,CLI-0002,Coal,Low,84,80,6720,USD
INV-012742,2025-01-05,2025-02-04,30D,2025-01-24,Paid,CLI-0004,Coal,High,19,81,1539,EUR
INV-019167,2025-06-11,2025-07-26,45D,,Unpaid,CLI-0011,Coal,Medium,278,75,20850,CAD
INV-000841,2025-08-06,2025-09-20,45D,,Unpaid,CLI-0009,Coal,Low,963,95,91485,GBP
INV-018915,2025-10-08,2025-11-22,45D,,Unpaid,CLI-0001,Iron,High,592,67,39664,EUR
INV-006611,2025-09-15,2025-10-15,30D,,Unpaid,CLI-0002,Coal,Low,920,83,76360,AUD
INV-003321,2025-05-27,2025-07-11,45D,2025-06-28,Paid,CLI-0003,Coal,High,233,71,16543,CAD
INV-009172,2025-04-20,2025-06-04,45D,,Unpaid,CLI-0004,Copper,Low,917,58,53186,CAD
INV-011896,2025-05-04,2025-06-18,45D,,Unpaid,CLI-0002,Iron,High,231,96,22176,USD
INV-015168,2025-09-19,2025-11-03,45D,,Overdue,CLI-0003,Coal,Medium,786,59,46374,CAD
INV-015534,2025-03-06,2025-04-05,30D,,Unpaid,CLI-0003,Coal,Low,145,76,11020,USD
INV-013300,2025-06-26,2025-08-10,45D,,Overdue,CLI-0002,Coal,High,666,61,40626,CAD
INV-019666,2025-01-30,2025-03-01,30D,2025-02-21,Paid,CLI-0001,Coal,Low,823,85,69955,CAD
INV-003056,2025-04-09,2025-05-09,30D,,Overdue,CLI-0003,Coal,Low,563,69,38847,CAD
INV-006965,2025-10-15,2025-11-14,30D,,Overdue,CLI-0002,Copper,High,375,70,26250,GBP
INV-000849,2025-07-19,2025-08-18,30D,,Unpaid,CLI-0004,Coal,Low,448,99,44352,CAD
INV-019990,2025-02-09,2025-03-26,45D,2025-03-14,Paid,CLI-0002,Coal,High,951,70,66570,GBP
INV-007179,2025-01-23,2025-02-22,30D,,Unpaid,CLI-0002,Coal,Medium,856,59,50504,USD
INV-014076,2025-03-27,2025-04-26,30D,,Overdue,CLI-0003,Iron,Low,419,63,26397,USD
INV-010065,2025-04-17,2025-05-17,30D,,Overdue,CLI-0004,Coal,High,928,77,71456,GBP
INV-011197,2025-07-25,2025-08-24,30D,2025-09-06,Paid,CLI-0004,Gold,High,309,79,24411,USD
INV-010870,2025-06-14,2025-07-29,45D,,Overdue,CLI-0003,Copper,Medium,464,69,32016,AUD
INV-007614,2025-07-26,2025-09-09,45D,2025-07-27,Paid,CLI-0003,Coal,Low,586,80,46880,GBP
INV-015135,2025-10-14,2025-11-13,30D,2025-11-06,Paid,CLI-0004,Coal,Medium,68,66,4488,AUD
INV-006495,2025-10-06,2025-11-05,30D,,Overdue,CLI-0002,Copper,Medium,706,72,50832,AUD
INV-008758,2025-05-31,2025-06-30,30D,2025-06-11,Paid,CLI-0004,Iron,Low,483,98,47334,USD
INV-003467,2025-05-18,2025-06-17,30D,2025-06-19,Paid,CLI-0002,Iron,Low,42,100,4200,GBP
INV-019829,2025-02-18,2025-04-04,45D,,Overdue,CLI-0003,Coal,Medium,926,95,87970,USD
INV-010864,2025-01-04,2025-02-03,30D,,Overdue,CLI-0004,Coal,Medium,811,75,60825,GBP
INV-018667,2025-09-18,2025-10-18,30D,2025-11-06,Paid,CLI-0001,Gold,Medium,86,77,6622,EUR
INV-010306,2025-04-26,2025-06-10,45D,2025-05-15,Paid,CLI-0004,Gold,High,176,50,8800,CAD
INV-010984,2025-01-01,2025-01-31,30D,,Overdue,CLI-0015,Coal,Low,571,59,33689,EUR
INV-012397,2025-07-23,2025-09-06,45D,2025-08-05,Paid,CLI-0002,Coal,High,915,91,83265,CAD
INV-016125,2025-06-08,2025-07-08,30D,,Unpaid,CLI-0003,Coal,Low,832,54,44928,GBP
INV-001308,2025-03-14,2025-04-28,45D,2025-04-03,Paid,CLI-0003,Nickel,High,681,73,49713,EUR
INV-012423,2025-01-13,2025-02-27,45D,,Overdue,CLI-0002,Iron,Medium,643,85,54655,AUD
INV-011166,2025-06-29,2025-08-13,45D,,Unpaid,CLI-0002,Copper,High,461,79,36419,AUD
INV-002843,2025-05-25,2025-06-24,30D,,Overdue,CLI-0003,Coal,Medium,422,97,40934,EUR
INV-016209,2025-06-04,2025-07-19,45D,,Overdue,CLI-0001,Iron,Low,499,87,43413,EUR
INV-016706,2025-02-03,2025-03-05,30D,2025-02-26,Paid,CLI-0010,Copper,Low,493,80,39440,CAD
INV-003528,2025-06-19,2025-07-19,30D,2025-08-05,Paid,CLI-0003,Copper,Low,676,72,48672,GBP
INV-000950,2025-04-13,2025-05-28,45D,,Overdue,CLI-0003,Coal,Low,551,92,50692,GBP
INV-004555,2025-10-26,2025-12-10,45D,,Unpaid,CLI-0002,Coal,High,406,68,27608,GBP
INV-005346,2025-05-24,2025-07-08,45D,,Unpaid,CLI-0005,Coal,Low,380,71,26980,AUD
INV-008734,2025-03-30,2025-05-14,45D,,Overdue,CLI-0004,Gold,Medium,898,68,61064,USD
INV-012568,2025-04-16,2025-05-31,45D,,Overdue,CLI-0004,Coal,High,27,76,2052,EUR
INV-006551,2025-01-28,2025-03-14,45D,,Unpaid,CLI-0002,Copper,Low,128,89,11392,CAD
INV-002473,2025-03-04,2025-04-03,30D,2025-04-03,Paid,CLI-0001,Coal,Low,614,65,39910,EUR
INV-006630,2025-09-30,2025-10-30,30D,,Overdue,CLI-0003,Iron,Low,309,84,25956,AUD
INV-018917,2025-05-28,2025-06-27,30D,2025-07-14,Paid,CLI-0002,Coal,High,818,97,79346,EUR
INV-010505,2025-08-22,2025-09-21,30D,,Overdue,CLI-0019,Iron,High,888,91,80808,AUD
INV-010529,2025-07-15,2025-08-29,45D,,Overdue,CLI-0002,Manganese,High,860,65,55900,CAD
INV-015045,2025-10-08,2025-11-22,45D,,Overdue,CLI-0013,Coal,High,342,89,30438,CAD
INV-004343,2025-10-01,2025-10-31,30D,,Overdue,CLI-0001,Silver,High,468,96,44928,GBP
INV-006842,2025-10-10,2025-11-09,30D,,Unpaid,CLI-0003,Coal,High,335,91,30485,CAD
INV-009009,2025-06-09,2025-07-24,45D,2025-07-17,Paid,CLI-0004,Coal,Low,532,73,38836,USD
INV-009693,2025-08-30,2025-10-14,45D,,Overdue,CLI-0006,Gold,High,789,100,78900,USD
INV-013199,2025-02-17,2025-04-03,45D,,Unpaid,CLI-0017,Iron,High,380,85,32300,GBP
INV-008696,2025-06-15,2025-07-15,30D,,Unpaid,CLI-0006,Gold,High,221,64,14144,AUD
INV-002360,2025-05-05,2025-06-19,45D,2025-05-30,Paid,CLI-0020,Diamond,Low,621,61,37881,USD
INV-012085,2025-08-01,2025-08-31,30D,,Overdue,CLI-0002,Coal,Medium,561,67,37587,USD
INV-017287,2025-03-23,2025-04-22,30D,,Unpaid,CLI-0008,Coal,Medium,558,63,35154,GBP
INV-004232,2025-05-13,2025-06-12,30D,,Unpaid,CLI-0003,Coal,Medium,593,71,42103,EUR
INV-005638,2025-09-24,2025-11-08,45D,,Unpaid,CLI-0003,Coal,Medium,913,68,62084,USD
INV-011689,2025-04-30,2025-06-14,45D,2025-05-22,Paid,CLI-0003,Coal,High,936,81,75816,GBP
INV-009255,2025-01-22,2025-02-21,30D,,Overdue,CLI-0007,Coal,Low,761,98,74578,EUR
INV-008797,2025-03-04,2025-04-03,30D,,Overdue,CLI-0003,Gold,Low,39,77,3003,USD
INV-005603,2025-03-15,2025-04-14,30D,2025-03-15,Paid,CLI-0002,Nickel,High,163,72,11736,GBP
INV-010156,2025-04-13,2025-05-13,30D,,Unpaid,CLI-0001,Coal,Medium,346,99,34254,CAD
INV-017658,2025-06-01,2025-07-01,30D,,Unpaid,CLI-0017,Coal,Low,863,88,75944,USD
INV-003316,2025-05-27,2025-07-11,45D,,Overdue,CLI-0003,Copper,Low,98,50,4900,EUR
INV-017128,2025-08-19,2025-10-03,45D,2025-10-08,Paid,CLI-0003,Coal,Medium,924,66,60984,GBP
INV-000909,2025-03-05,2025-04-04,30D,2025-04-13,Paid,CLI-0002,Coal,Medium,477,99,47223,USD
INV-008289,2025-04-25,2025-05-25,30D,,Overdue,CLI-0018,Coal,Low,847,65,55055,GBP
INV-006437,2025-06-06,2025-07-06,30D,,Unpaid,CLI-0002,Coal,Low,389,82,31898,EUR
INV-007397,2025-02-03,2025-03-05,30D,,Overdue,CLI-0004,Iron,Medium,195,100,19500,EUR
INV-011636,2025-01-04,2025-02-18,45D,2025-01-28,Paid,CLI-0003,Nickel,Low,958,51,48858,GBP
INV-012901,2025-05-04,2025-06-03,30D,,Unpaid,CLI-0002,Coal,Medium,928,94,87232,USD
INV-012523,2025-10-09,2025-11-08,30D,,Unpaid,CLI-0010,Gold,Medium,757,76,57532,AUD
INV-016528,2025-01-30,2025-03-01,30D,2025-02-10,Paid,CLI-0001,Copper,Medium,963,64,61632,AUD
INV-001928,2025-07-14,2025-08-28,45D,,Unpaid,CLI-0004,Nickel,Low,438,61,26718,USD
INV-008949,2025-10-28,2025-11-27,30D,2025-11-28,Paid,CLI-0002,Coal,Medium,613,60,36780,USD
INV-015926,2025-09-14,2025-10-29,45D,2025-10-17,Paid,CLI-0016,Iron,Low,826,63,52038,USD
INV-017511,2025-06-08,2025-07-08,30D,,Unpaid,CLI-0018,Copper,Medium,767,71,54457,CAD
INV-014055,2025-02-21,2025-03-23,30D,,Unpaid,CLI-0004,Coal,Low,468,66,30888,AUD
INV-003639,2025-10-11,2025-11-25,45D,,Overdue,CLI-0002,Coal,Low,306,87,26622,USD
INV-002325,2025-08-09,2025-09-23,45D,2025-08-12,Paid,CLI-0001,Iron,Medium,796,61,48556,USD
INV-010228,2025-03-01,2025-04-15,45D,,Overdue,CLI-0002,Coal,High,727,87,63249,EUR
INV-002367,2025-05-23,2025-07-07,45D,2025-05-24,Paid,CLI-0003,Copper,Medium,686,52,35672,GBP
INV-011021,2025-02-21,2025-04-07,45D,,Unpaid,CLI-0002,Copper,High,364,83,30212,CAD
INV-000167,2025-07-30,2025-09-13,45D,,Unpaid,CLI-0002,Coal,Low,313,79,24727,AUD
INV-008065,2025-10-20,2025-11-19,30D,,Unpaid,CLI-0001,Nickel,Low,395,60,23700,CAD
INV-016690,2025-02-18,2025-04-04,45D,,Overdue,CLI-0002,Coal,Low,531,82,43542,EUR
INV-019475,2025-02-07,2025-03-24,45D,2025-02-14,Paid,CLI-0003,Copper,High,365,78,28470,AUD
INV-002180,2025-06-21,2025-07-21,30D,2025-07-10,Paid,CLI-0004,Coal,High,241,79,19039,CAD
INV-005463,2025-03-25,2025-05-09,45D,2025-04-20,Paid,CLI-0001,Silver,Medium,719,76,54644,USD
INV-015284,2025-09-19,2025-11-03,45D,2025-10-25,Paid,CLI-0001,Coal,High,453,52,23556,EUR
INV-011401,2025-01-26,2025-02-25,30D,,Overdue,CLI-0001,Coal,Medium,743,55,40865,USD
INV-003557,2025-01-08,2025-02-22,45D,,Unpaid,CLI-0001,Gold,Medium,222,97,21534,CAD
INV-009299,2025-03-26,2025-04-25,30D,,Overdue,CLI-0004,Gold,Medium,266,80,21280,GBP
INV-009883,2025-08-27,2025-10-11,45D,,Overdue,CLI-0003,Coal,Medium,286,57,16302,CAD
INV-014609,2025-10-06,2025-11-05,30D,,Overdue,CLI-0002,Coal,Medium,334,68,22712,USD
INV-002987,2025-08-13,2025-09-27,45D,2025-09-04,Paid,CLI-0002,Gold,Low,629,57,35853,EUR
INV-019231,2025-02-01,2025-03-18,45D,,Overdue,CLI-0002,Coal,Low,256,75,19200,CAD
INV-017934,2025-01-22,2025-02-21,30D,2025-02-19,Paid,CLI-0003,Coal,Medium,35,81,2835,USD
INV-001839,2025-06-12,2025-07-12,30D,2025-07-19,Paid,CLI-0002,Coal,Medium,230,56,12880,GBP
INV-018753,2025-04-13,2025-05-28,45D,,Unpaid,CLI-0017,Iron,Low,981,74,72594,CAD
INV-012020,2025-05-13,2025-06-12,30D,,Unpaid,CLI-0001,Iron,Medium,728,51,37128,GBP
INV-010179,2025-07-03,2025-08-17,45D,,Unpaid,CLI-0001,Silver,High,761,100,76100,CAD
INV-008396,2025-03-24,2025-04-23,30D,,Overdue,CLI-0002,Coal,Low,337,57,19209,USD
INV-014566,2025-02-04,2025-03-06,30D,,Overdue,CLI-0002,Iron,High,415,77,31955,EUR
INV-002756,2025-08-28,2025-09-27,30D,,Unpaid,CLI-0002,Silver,Low,440,97,42680,AUD
INV-018785,2025-10-14,2025-11-13,30D,2025-11-30,Paid,CLI-0001,Silver,Low,708,92,65136,AUD
INV-010858,2025-05-31,2025-07-15,45D,2025-06-10,Paid,CLI-0001,Silver,Medium,816,51,41616,CAD
INV-006844,2025-10-29,2025-11-28,30D,,Overdue,CLI-0001,Iron,Medium,33,59,1947,EUR
INV-014814,2025-01-10,2025-02-09,30D,,Overdue,CLI-0002,Iron,High,894,62,55428,GBP
INV-011802,2025-05-26,2025-07-10,45D,,Overdue,CLI-0002,Coal,High,110,52,5720,USD
INV-015945,2025-03-20,2025-05-04,45D,2025-04-21,Paid,CLI-0003,Coal,Medium,378,82,30996,EUR
INV-018942,2025-07-13,2025-08-12,30D,2025-07-26,Paid,CLI-0003,Copper,Medium,726,63,45738,CAD
INV-010081,2025-10-06,2025-11-20,45D,,Unpaid,CLI-0013,Coal,High,725,94,68150,USD
INV-013428,2025-04-20,2025-06-04,45D,2025-06-09,Paid,CLI-0020,Coal,Low,410,84,34440,AUD
INV-015469,2025-04-21,2025-05-21,30D,2025-05-22,Paid,CLI-0003,Copper,Medium,441,80,35280,GBP
INV-014557,2025-03-27,2025-04-26,30D,2025-05-06,Paid,CLI-0002,Coal,Medium,938,70,65660,CAD
INV-007055,2025-03-30,2025-04-29,30D,,Overdue,CLI-0001,Copper,High,29,61,1769,EUR
INV-007242,2025-05-31,2025-07-15,45D,2025-06-18,Paid,CLI-0002,Coal,Medium,118,74,8732,GBP
INV-017789,2025-04-21,2025-05-21,30D,2025-04-21,Paid,CLI-0001,Coal,High,417,77,32109,AUD
INV-018672,2025-05-07,2025-06-06,30D,,Unpaid,CLI-0004,Iron,High,612,73,44676,GBP
INV-002072,2025-09-10,2025-10-10,30D,,Unpaid,CLI-0001,Coal,High,589,75,44175,EUR
INV-017354,2025-01-20,2025-03-06,45D,,Overdue,CLI-0014,Gold,Low,529,84,44436,EUR
INV-003865,2025-05-10,2025-06-24,45D,2025-06-02,Paid,CLI-0002,Coal,High,359,63,22617,CAD
INV-004307,2025-02-01,2025-03-18,45D,2025-02-16,Paid,CLI-0007,Manganese,Medium,825,96,79200,USD
INV-014142,2025-09-03,2025-10-03,30D,2025-10-21,Paid,CLI-0003,Manganese,Low,456,95,43320,CAD
INV-016547,2025-08-11,2025-09-25,45D,2025-08-11,Paid,CLI-0001,Nickel,High,926,50,46300,CAD
INV-017944,2025-03-15,2025-04-29,45D,2025-04-24,Paid,CLI-0004,Iron,High,167,78,13026,GBP
INV-010478,2025-10-20,2025-12-04,45D,2025-10-28,Paid,CLI-0011,Iron,High,670,62,41540,EUR
INV-007083,2025-10-16,2025-11-30,45D,2025-11-04,Paid,CLI-0004,Iron,High,627,88,55176,EUR
INV-016365,2025-07-29,2025-09-12,45D,,Overdue,CLI-0001,Coal,Medium,303,59,17877,AUD
INV-009789,2025-01-16,2025-02-15,30D,,Unpaid,CLI-0002,Coal,Medium,481,52,25012,USD
INV-007662,2025-03-05,2025-04-19,45D,2025-03-11,Paid,CLI-0004,Copper,Medium,209,84,17556,EUR
INV-011415,2025-05-13,2025-06-12,30D,2025-06-09,Paid,CLI-0004,Coal,Low,580,81,46980,CAD
INV-006433,2025-07-10,2025-08-09,30D,,Unpaid,CLI-0002,Coal,Medium,619,83,51377,GBP
INV-005762,2025-03-03,2025-04-02,30D,2025-03-08,Paid,CLI-0008,Copper,Medium,487,61,29707,AUD
INV-008952,2025-03-10,2025-04-09,30D,,Overdue,CLI-0002,Gold,Low,289,70,20230,USD
INV-010760,2025-02-22,2025-04-08,45D,,Overdue,CLI-0002,Gold,Low,480,66,31680,AUD
INV-017665,2025-09-19,2025-11-03,45D,,Overdue,CLI-0004,Gold,Medium,770,82,63140,GBP
INV-006854,2025-03-07,2025-04-21,45D,,Unpaid,CLI-0001,Coal,Low,489,88,43032,GBP
INV-001781,2025-05-24,2025-07-08,45D,,Unpaid,CLI-0001,Iron,High,777,63,48951,GBP
INV-005068,2025-07-19,2025-08-18,30D,,Unpaid,CLI-0003,Coal,Low,723,53,38319,AUD
INV-015623,2025-09-27,2025-11-11,45D,2025-10-12,Paid,CLI-0002,Coal,High,542,100,54200,EUR
INV-001198,2025-05-26,2025-07-10,45D,,Overdue,CLI-0005,Coal,High,108,55,5940,AUD
INV-014285,2025-05-01,2025-06-15,45D,,Overdue,CLI-0003,Gold,Low,503,81,40743,GBP
INV-017647,2025-07-12,2025-08-26,45D,,Unpaid,CLI-0010,Gold,Medium,240,56,13440,CAD
INV-017273,2025-10-18,2025-11-17,30D,2025-11-05,Paid,CLI-0002,Coal,Medium,255,88,22440,USD
INV-011989,2025-04-24,2025-06-08,45D,,Overdue,CLI-0002,Coal,Medium,990,80,79200,GBP
INV-002804,2025-09-12,2025-10-12,30D,,Unpaid,CLI-0001,Coal,Low,315,88,27720,EUR
INV-003370,2025-06-20,2025-08-04,45D,,Overdue,CLI-0001,Gold,Low,322,84,27048,GBP
INV-015904,2025-06-13,2025-07-13,30D,,Unpaid,CLI-0004,Coal,Medium,259,76,19684,EUR
INV-003009,2025-05-19,2025-07-03,45D,,Unpaid,CLI-0001,Copper,Low,713,57,40641,GBP
INV-007276,2025-07-17,2025-08-16,30D,,Unpaid,CLI-0003,Coal,Low,219,97,21243,EUR
INV-003055,2025-01-03,2025-02-02,30D,,Unpaid,CLI-0017,Nickel,High,66,87,5742,EUR
INV-003887,2025-06-04,2025-07-04,30D,,Overdue,CLI-0002,Coal,Low,139,75,10425,AUD
INV-003761,2025-06-27,2025-07-27,30D,,Unpaid,CLI-0002,Iron,Low,293,82,24026,USD
INV-015047,2025-06-19,2025-08-03,45D,2025-07-29,Paid,CLI-0004,Coal,High,28,65,1820,CAD
INV-005944,2025-05-08,2025-06-07,30D,,Overdue,CLI-0002,Coal,Low,727,81,58887,EUR
INV-003020,2025-10-06,2025-11-05,30D,,Overdue,CLI-0001,Coal,Low,572,98,56056,CAD
INV-009760,2025-10-19,2025-12-03,45D,,Overdue,CLI-0013,Manganese,Low,12,83,996,USD
INV-017961,2025-08-25,2025-09-24,30D,2025-09-19,Paid,CLI-0003,Gold,Medium,260,83,21580,AUD
INV-016909,2025-02-13,2025-03-30,45D,2025-04-04,Paid,CLI-0001,Coal,High,411,53,21783,GBP
INV-007918,2025-03-26,2025-05-10,45D,,Unpaid,CLI-0014,Coal,Low,242,54,13068,CAD
INV-006913,2025-07-18,2025-09-01,45D,,Unpaid,CLI-0002,Iron,Medium,775,93,72075,GBP
INV-007722,2025-08-12,2025-09-26,45D,,Overdue,CLI-0004,Copper,Medium,569,81,46089,USD
INV-001782,2025-04-07,2025-05-07,30D,,Overdue,CLI-0004,Coal,Medium,941,98,92218,AUD
INV-009558,2025-07-07,2025-08-06,30D,,Overdue,CLI-0006,Coal,High,888,79,70152,AUD
INV-012118,2025-06-17,2025-07-17,30D,,Unpaid,CLI-0002,Copper,Medium,763,52,39676,GBP
