ExtractionId,SiteId,OreType,OreGrade,ExtractionDate,ShiftType,EquipmentId,QuantityTonnes,ExtractionMethod
EXT-011816,SIT-0004,Coal,Medium,2025-05-23,Evening,EQP-0741,242,Borehole Mining
EXT-014808,SIT-0003,Iron,Low,2025-03-07,Overnight,EQP-0036,803,Room and Pillar
EXT-001744,SIT-0001,Coal,High,2025-07-01,Daytime,EQP-0991,991,Sublevel Stoping
EXT-004304,SIT-0003,Gold,Low,2025-09-30,Overnight,EQP-0013,200,Auger Mining
EXT-008038,SIT-0002,Copper,High,2025-01-12,Evening,EQP-0336,442,Drift and Fill
EXT-016298,SIT-0008,Gold,High,2025-01-25,Daytime,EQP-0948,804,Underground
EXT-012028,SIT-0001,Iron,High,2025-09-20,Daytime,EQP-0478,734,Auger Mining
EXT-006892,SIT-0004,Copper,Low,2025-03-24,Daytime,EQP-0004,494,Open-pit
EXT-005955,SIT-0002,Manganese,Low,2025-12-22,Evening,EQP-0432,415,Underground
EXT-009499,SIT-0003,Copper,High,2025-01-29,Daytime,EQP-0923,131,Borehole Mining
EXT-011975,SIT-0006,Coal,Medium,2025-09-17,Evening,EQP-0823,817,Underground
EXT-017369,SIT-0003,Coal,High,2025-03-30,Evening,EQP-0028,508,Auger Mining
EXT-001491,SIT-0002,Silver,Medium,2025-02-20,Daytime,EQP-0071,287,Sublevel Stoping
EXT-001924,SIT-0001,Nickel,High,2025-07-04,Evening,EQP-0438,936,Open-pit
EXT-019953,SIT-0002,Gold,High,2025-03-31,Overnight,EQP-0784,386,Longwall
EXT-019611,SIT-0004,Iron,Low,2025-02-07,Evening,EQP-0011,628,Sublevel Stoping
EXT-004459,SIT-0008,Coal,High,2025-10-03,Overnight,EQP-0583,25,Underground
EXT-001408,SIT-0008,Coal,Medium,2025-01-01,Evening,EQP-0264,167,Borehole Mining
EXT-008902,SIT-0004,Coal,High,2025-11-23,Overnight,EQP-0342,976,Sublevel Stoping
EXT-009699,SIT-0002,Coal,Low,2025-05-13,Overnight,EQP-0721,23,Longwall
EXT-018864,SIT-0002,Nickel,Medium,2025-06-11,Daytime,EQP-0765,885,Room and Pillar
EXT-004747,SIT-0003,Nickel,High,2025-06-14,Evening,EQP-0557,836,Auger Mining
EXT-019622,SIT-0003,Coal,Medium,2025-07-04,Evening,EQP-0315,988,Open-pit
EXT-002728,SIT-0002,Silver,Medium,2025-02-01,Evening,EQP-0042,161,Borehole Mining
EXT-011536,SIT-0004,Silver,Low,2025-06-18,Evening,EQP-0723,469,Drift and Fill
EXT-007750,SIT-0001,Nickel,High,2025-01-27,Overnight,EQP-0211,384,Room and Pillar
EXT-017555,SIT-0001,Coal,Medium,2025-10-05,Daytime,EQP-0835,364,Longwall
EXT-004029,SIT-0001,Copper,Medium,2025-09-05,Evening,EQP-0359,525,Drift and Fill
EXT-018242,SIT-0002,Iron,Low,2025-01-01,Daytime,EQP-0138,446,Underground
EXT-004484,SIT-0004,Silver,Medium,2025-08-09,Overnight,EQP-0665,14,Top Slicing
EXT-004439,SIT-0002,Gold,High,2025-05-02,Daytime,EQP-0896,62,Underground
EXT-015283,SIT-0003,Coal,Low,2025-06-17,Daytime,EQP-0962,966,Block Caving
EXT-002864,SIT-0003,Coal,Medium,2025-12-19,Evening,EQP-0851,64,Borehole Mining
EXT-004248,SIT-0006,Coal,High,2025-06-17,Daytime,EQP-0845,957,Sublevel Stoping
EXT-011992,SIT-0006,Coal,High,2025-10-10,Evening,EQP-0669,982,Underground
EXT-001612,SIT-0003,Iron,High,2025-04-10,Overnight,EQP-0170,449,Longwall
EXT-004775,SIT-0004,Coal,Medium,2025-01-05,Daytime,EQP-0913,250,Auger Mining
EXT-006335,SIT-0005,Nickel,Medium,2025-08-13,Evening,EQP-0399,750,Block Caving
EXT-006560,SIT-0003,Iron,Medium,2025-01-17,Daytime,EQP-0888,524,Underground
EXT-019826,SIT-0003,Iron,Medium,2025-03-20,Overnight,EQP-0336,603,Borehole Mining
EXT-007618,SIT-0003,Nickel,Low,2025-02-02,Evening,EQP-0799,573,Sublevel Stoping
EXT-001562,SIT-0004,Iron,Medium,2025-01-23,Daytime,EQP-0402,245,Drift and Fill
EXT-013611,SIT-0001,Coal,Low,2025-12-04,Daytime,EQP-0433,524,Open-pit
EXT-017285,SIT-0003,Diamond,Medium,2025-12-07,Evening,EQP-0413,274,Block Caving
EXT-009154,SIT-0001,Coal,High,2025-03-08,Overnight,EQP-0807,905,Room and Pillar
EXT-003989,SIT-0001,Nickel,Medium,2025-02-17,Evening,EQP-0331,659,Borehole Mining
EXT-002708,SIT-0004,Coal,Medium,2025-03-26,Evening,EQP-0441,346,Underground
EXT-007497,SIT-0001,Iron,High,2025-06-03,Evening,EQP-0574,520,Top Slicing
EXT-003104,SIT-0002,Silver,Low,2025-09-29,Overnight,EQP-0066,699,Open-pit
EXT-009536,SIT-0004,Iron,Medium,2025-01-28,Evening,EQP-0973,345,Underground
EXT-005901,SIT-0003,Iron,Medium,2025-01-25,Overnight,EQP-0102,175,Open-pit
EXT-004356,SIT-0002,Coal,Medium,2025-09-14,Evening,EQP-0556,694,Top Slicing
EXT-000590,SIT-0002,Coal,Medium,2025-05-27,Evening,EQP-0977,231,Open-pit
EXT-015069,SIT-0001,Coal,Low,2025-06-17,Evening,EQP-0280,228,Drift and Fill
EXT-000125,SIT-0001,Coal,High,2025-05-19,Overnight,EQP-0335,955,Open-pit
EXT-011393,SIT-0001,Silver,High,2025-06-21,Overnight,EQP-0132,625,Room and Pillar
EXT-006029,SIT-0002,Copper,Medium,2025-01-31,Daytime,EQP-0305,434,Longwall
EXT-019136,SIT-0002,Gold,High,2025-06-02,Overnight,EQP-0380,897,Underground
EXT-004682,SIT-0001,Silver,High,2025-11-23,Overnight,EQP-0808,600,Auger Mining
EXT-014655,SIT-0010,Coal,Low,2025-07-12,Daytime,EQP-0859,323,Top Slicing
EXT-009267,SIT-0008,Iron,Medium,2025-02-14,Daytime,EQP-0153,532,Block Caving
EXT-018707,SIT-0001,Coal,Low,2025-07-31,Overnight,EQP-0560,421,Underground
EXT-011497,SIT-0002,Coal,High,2025-09-20,Daytime,EQP-0261,319,Auger Mining
EXT-010287,SIT-0003,Iron,High,2025-03-12,Overnight,EQP-0667,958,Room and Pillar
EXT-005391,SIT-0003,Coal,Medium,2025-09-11,Evening,EQP-0513,524,Sublevel Stoping
EXT-002932,SIT-0004,Manganese,High,2025-04-30,Daytime,EQP-0964,161,Open-pit
EXT-019170,SIT-0001,Iron,Medium,2025-06-10,Evening,EQP-0247,193,Top Slicing
EXT-016190,SIT-0004,Coal,Medium,2025-06-13,Evening,EQP-0532,307,Auger Mining
EXT-016906,SIT-0002,Silver,Medium,2025-02-14,Overnight,EQP-0254,615,Underground
EXT-019574,SIT-0002,Gold,Medium,2025-08-17,Overnight,EQP-0200,180,Open-pit
EXT-017800,SIT-0008,Copper,Medium,2025-07-27,Overnight,EQP-0994,160,Block Caving
EXT-000429,SIT-0002,Iron,Low,2025-10-02,Daytime,EQP-0617,254,Open-pit
EXT-019623,SIT-0001,Coal,Medium,2025-02-18,Overnight,EQP-0031,869,Auger Mining
EXT-014214,SIT-0001,Gold,Medium,2025-08-10,Overnight,EQP-0713,80,Borehole Mining
EXT-012306,SIT-0002,Manganese,Medium,2025-04-10,Overnight,EQP-0835,835,Drift and Fill
EXT-007167,SIT-0002,Gold,Medium,2025-08-08,Overnight,EQP-0007,229,Room and Pillar
EXT-010992,SIT-0008,Coal,Medium,2025-06-14,Evening,EQP-0558,405,Top Slicing
EXT-011482,SIT-0003,Iron,High,2025-07-10,Evening,EQP-0945,195,Room and Pillar
EXT-010507,SIT-0001,Coal,Medium,2025-09-01,Overnight,EQP-0461,211,Sublevel Stoping
EXT-007747,SIT-0002,Nickel,Medium,2025-03-08,Overnight,EQP-0694,433,Drift and Fill
EXT-001349,SIT-0003,Coal,Low,2025-11-22,Overnight,EQP-0310,164,Auger Mining
EXT-000578,SIT-0004,Coal,High,2025-01-08,Evening,EQP-0882,505,Borehole Mining
EXT-016036,SIT-0003,Coal,Medium,2025-10-29,Evening,EQP-0259,960,Open-pit
EXT-011018,SIT-0006,Coal,Medium,2025-05-21,Overnight,EQP-0724,114,Room and Pillar
EXT-019989,SIT-0003,Coal,High,2025-12-13,Overnight,EQP-0546,790,Drift and Fill
EXT-003690,SIT-0003,Coal,High,2025-03-11,Overnight,EQP-0417,433,Open-pit
EXT-016369,SIT-0004,Gold,High,2025-09-18,Daytime,EQP-0346,78,Room and Pillar
EXT-002096,SIT-0001,Coal,Medium,2025-03-17,Evening,EQP-0630,830,Top Slicing
EXT-009696,SIT-0004,Gold,Low,2025-08-11,Overnight,EQP-0104,974,Open-pit
EXT-007834,SIT-0002,Iron,Medium,2025-08-31,Overnight,EQP-0855,624,Room and Pillar
EXT-007314,SIT-0003,Gold,Low,2025-04-16,Overnight,EQP-0668,980,Open-pit
EXT-001411,SIT-0006,Coal,High,2025-11-13,Overnight,EQP-0710,818,Drift and Fill
EXT-010623,SIT-0001,Iron,Low,2025-01-27,Overnight,EQP-0525,637,Borehole Mining
EXT-005792,SIT-0003,Coal,Medium,2025-02-04,Overnight,EQP-0713,273,Block Caving
EXT-011440,SIT-0001,Copper,High,2025-03-15,Evening,EQP-0042,289,Open-pit
EXT-018160,SIT-0003,Iron,Medium,2025-01-18,Evening,EQP-0067,353,Sublevel Stoping
EXT-008852,SIT-0001,Coal,Medium,2025-03-18,Evening,EQP-0467,471,Drift and Fill
EXT-019489,SIT-0002,Nickel,Medium,2025-06-26,Overnight,EQP-0117,932,Block Caving
EXT-015530,SIT-0002,Gold,High,2025-06-23,Evening,EQP-0720,896,Auger Mining
EXT-012614,SIT-0004,Coal,Medium,2025-12-27,Daytime,EQP-0573,738,Sublevel Stoping
EXT-007391,SIT-0003,Coal,Medium,2025-08-12,Overnight,EQP-0823,37,Sublevel Stoping
EXT-005134,SIT-0002,Iron,Medium,2025-10-20,Overnight,EQP-0100,370,Underground
EXT-009301,SIT-0004,Coal,Low,2025-03-25,Overnight,EQP-0395,810,Open-pit
EXT-014914,SIT-0001,Coal,Medium,2025-06-30,Evening,EQP-0088,827,Borehole Mining
EXT-017515,SIT-0001,Copper,High,2025-11-28,Daytime,EQP-0959,816,Sublevel Stoping
EXT-013739,SIT-0002,Coal,Medium,2025-07-14,Overnight,EQP-0678,428,Sublevel Stoping
EXT-011801,SIT-0001,Coal,Medium,2025-06-02,Daytime,EQP-0630,955,Open-pit
EXT-001245,SIT-0009,Silver,Medium,2025-06-13,Evening,EQP-0775,250,Auger Mining
EXT-014555,SIT-0003,Iron,Medium,2025-05-23,Evening,EQP-0490,172,Top Slicing
EXT-011268,SIT-0002,Coal,Medium,2025-05-09,Overnight,EQP-0435,394,Open-pit
EXT-017168,SIT-0002,Gold,High,2025-03-17,Daytime,EQP-0956,652,Longwall
EXT-012221,SIT-0003,Copper,Low,2025-09-21,Daytime,EQP-0615,190,Auger Mining
EXT-001120,SIT-0005,Diamond,Medium,2025-04-13,Daytime,EQP-0904,723,Block Caving
EXT-009678,SIT-0001,Coal,Medium,2025-12-11,Overnight,EQP-0135,333,Sublevel Stoping
EXT-007625,SIT-0002,Coal,Medium,2025-05-24,Overnight,EQP-0681,645,Sublevel Stoping
EXT-010533,SIT-0001,Coal,Medium,2025-12-15,Overnight,EQP-0114,299,Longwall
EXT-000372,SIT-0002,Coal,Low,2025-10-24,Daytime,EQP-0755,312,Block Caving
EXT-008868,SIT-0002,Coal,High,2025-02-17,Overnight,EQP-0432,163,Auger Mining
EXT-013576,SIT-0003,Copper,Low,2025-09-03,Overnight,EQP-0556,424,Underground
EXT-002322,SIT-0004,Iron,Medium,2025-07-09,Overnight,EQP-0159,582,Sublevel Stoping
EXT-010764,SIT-0009,Coal,Medium,2025-09-23,Overnight,EQP-0328,70,Top Slicing
EXT-013495,SIT-0006,Nickel,Medium,2025-03-13,Overnight,EQP-0437,511,Underground
EXT-019403,SIT-0004,Manganese,High,2025-02-23,Daytime,EQP-0113,363,Underground
EXT-011191,SIT-0001,Coal,High,2025-05-20,Evening,EQP-0188,104,Borehole Mining
EXT-015383,SIT-0002,Gold,Medium,2025-06-01,Overnight,EQP-0807,927,Auger Mining
EXT-014455,SIT-0001,Diamond,High,2025-08-12,Daytime,EQP-0087,275,Underground
EXT-018962,SIT-0003,Coal,Medium,2025-02-12,Overnight,EQP-0014,369,Room and Pillar
EXT-005498,SIT-0001,Gold,Medium,2025-06-24,Overnight,EQP-0541,239,Underground
EXT-002579,SIT-0006,Copper,Medium,2025-04-15,Daytime,EQP-0336,698,Drift and Fill
EXT-013517,SIT-0002,Coal,Medium,2025-10-02,Overnight,EQP-0211,242,Drift and Fill
EXT-007879,SIT-0001,Coal,Medium,2025-01-23,Daytime,EQP-0328,365,Underground
EXT-011971,SIT-0001,Silver,Low,2025-11-16,Daytime,EQP-0525,104,Auger Mining
EXT-002776,SIT-0002,Coal,High,2025-09-04,Overnight,EQP-0703,554,Room and Pillar
EXT-015627,SIT-0003,Coal,Medium,2025-09-12,Evening,EQP-0498,489,Underground
EXT-005989,SIT-0007,Diamond,Medium,2025-09-27,Overnight,EQP-0297,998,Borehole Mining
EXT-002611,SIT-0003,Manganese,Medium,2025-02-05,Evening,EQP-0371,337,Auger Mining
EXT-007465,SIT-0001,Diamond,Medium,2025-07-13,Daytime,EQP-0919,889,Top Slicing
EXT-017887,SIT-0006,Gold,Low,2025-09-09,Daytime,EQP-0388,600,Block Caving
EXT-011657,SIT-0004,Iron,Medium,2025-04-30,Overnight,EQP-0301,462,Auger Mining
EXT-018428,SIT-0004,Coal,High,2025-07-04,Daytime,EQP-0111,870,Open-pit
EXT-014515,SIT-0008,Coal,High,2025-03-15,Overnight,EQP-0296,484,Top Slicing
EXT-000613,SIT-0001,Coal,High,2025-09-02,Overnight,EQP-0831,602,Block Caving
EXT-019422,SIT-0001,Coal,High,2025-08-09,Evening,EQP-0383,323,Borehole Mining
EXT-017079,SIT-0004,Iron,Medium,2025-03-10,Overnight,EQP-0816,496,Open-pit
EXT-013792,SIT-0004,Coal,Medium,2025-07-05,Evening,EQP-0533,88,Top Slicing
EXT-005111,SIT-0002,Manganese,Medium,2025-02-28,Evening,EQP-0488,776,Open-pit
EXT-012953,SIT-0001,Coal,Medium,2025-07-17,Evening,EQP-0019,18,Auger Mining
EXT-015332,SIT-0003,Coal,High,2025-11-26,Overnight,EQP-0237,560,Sublevel Stoping
EXT-014460,SIT-0001,Gold,Medium,2025-03-02,Daytime,EQP-0038,301,Room and Pillar
EXT-015944,SIT-0002,Coal,Medium,2025-12-13,Evening,EQP-0259,265,Top Slicing
EXT-003398,SIT-0003,Coal,High,2025-02-22,Evening,EQP-0730,931,Block Caving
EXT-013239,SIT-0004,Coal,Medium,2025-03-08,Evening,EQP-0488,415,Open-pit
EXT-007737,SIT-0006,Coal,High,2025-04-16,Evening,EQP-0488,118,Open-pit
EXT-009126,SIT-0003,Iron,Medium,2025-11-08,Overnight,EQP-0396,406,Auger Mining
EXT-000326,SIT-0002,Coal,Medium,2025-11-06,Evening,EQP-0919,24,Room and Pillar
EXT-004416,SIT-0003,Coal,Medium,2025-07-01,Daytime,EQP-0900,549,Drift and Fill
EXT-018183,SIT-0002,Coal,High,2025-08-11,Daytime,EQP-0776,744,Top Slicing
EXT-006554,SIT-0008,Iron,High,2025-05-05,Evening,EQP-0212,356,Open-pit
EXT-009332,SIT-0001,Coal,Medium,2025-11-26,Daytime,EQP-0809,654,Block Caving
EXT-017882,SIT-0003,Coal,Medium,2025-05-05,Overnight,EQP-0540,567,Open-pit
EXT-013633,SIT-0001,Coal,Medium,2025-11-11,Evening,EQP-0545,917,Top Slicing
EXT-006058,SIT-0002,Copper,Medium,2025-02-23,Daytime,EQP-0234,471,Block Caving
EXT-018879,SIT-0003,Coal,Low,2025-07-12,Overnight,EQP-0048,348,Borehole Mining
EXT-009048,SIT-0003,Coal,Medium,2025-12-17,Daytime,EQP-0177,958,Top Slicing
EXT-006258,SIT-0001,Iron,High,2025-09-01,Daytime,EQP-0715,264,Borehole Mining
EXT-004729,SIT-0007,Coal,High,2025-08-16,Daytime,EQP-0391,421,Auger Mining
EXT-014697,SIT-0004,Nickel,Low,2025-11-04,Evening,EQP-0579,632,Underground
EXT-001306,SIT-0001,Coal,Medium,2025-11-05,Daytime,EQP-0640,754,Block Caving
EXT-007357,SIT-0001,Coal,Medium,2025-04-28,Evening,EQP-0333,747,Open-pit
EXT-011420,SIT-0001,Gold,Medium,2025-06-26,Evening,EQP-0545,785,Longwall
EXT-014937,SIT-0001,Coal,Medium,2025-05-16,Overnight,EQP-0733,626,Room and Pillar
EXT-014650,SIT-0003,Gold,Medium,2025-08-26,Daytime,EQP-0148,302,Drift and Fill
EXT-007765,SIT-0003,Gold,Low,2025-08-16,Evening,EQP-0960,728,Block Caving
EXT-015559,SIT-0002,Diamond,High,2025-05-24,Overnight,EQP-0035,688,Room and Pillar
EXT-003908,SIT-0002,Coal,Medium,2025-04-25,Daytime,EQP-0540,934,Borehole Mining
EXT-018044,SIT-0001,Coal,Medium,2025-09-27,Overnight,EQP-0843,327,Top Slicing
EXT-018265,SIT-0007,Iron,Medium,2025-06-22,Overnight,EQP-0316,334,Open-pit
EXT-000365,SIT-0003,Copper,Medium,2025-12-21,Evening,EQP-0129,232,Block Caving
EXT-005494,SIT-0005,Coal,Medium,2025-10-24,Daytime,EQP-0556,638,Auger Mining
EXT-013842,SIT-0002,Coal,High,2025-06-07,Evening,EQP-0844,404,Block Caving
EXT-002341,SIT-0002,Coal,Low,2025-10-23,Evening,EQP-0789,171,Longwall
EXT-004891,SIT-0001,Coal,Medium,2025-11-23,Daytime,EQP-0419,171,Longwall
EXT-000643,SIT-0002,Silver,High,2025-10-29,Evening,EQP-0878,759,Open-pit
EXT-001687,SIT-0003,Coal,Medium,2025-05-16,Evening,EQP-0907,782,Sublevel Stoping
EXT-016123,SIT-0002,Coal,High,2025-07-24,Evening,EQP-0402,941,Auger Mining
EXT-014000,SIT-0002,Coal,High,2025-09-10,Daytime,EQP-0647,241,Sublevel Stoping
EXT-018187,SIT-0003,Silver,Medium,2025-03-08,Daytime,EQP-0425,486,Underground
EXT-005035,SIT-0004,Coal,Medium,2025-03-29,Daytime,EQP-0275,763,Drift and Fill
EXT-002297,SIT-0002,Copper,High,2025-04-18,Evening,EQP-0839,742,Sublevel Stoping
EXT-007021,SIT-0001,Copper,Low,2025-04-28,Daytime,EQP-0732,525,Underground
EXT-004168,SIT-0002,Coal,Low,2025-12-09,Daytime,EQP-0893,345,Room and Pillar
EXT-018208,SIT-0001,Coal,High,2025-06-11,Daytime,EQP-0539,749,Auger Mining
EXT-015102,SIT-0003,Iron,High,2025-11-27,Daytime,EQP-0769,178,Sublevel Stoping
EXT-014771,SIT-0002,Coal,Medium,2025-07-14,Overnight,EQP-0483,223,Longwall
EXT-014854,SIT-0003,Coal,High,2025-12-23,Overnight,EQP-0048,270,Room and Pillar
EXT-009473,SIT-0001,Coal,Low,2025-01-16,Overnight,EQP-0474,836,Underground
EXT-015406,SIT-0002,Iron,Medium,2025-03-21,Overnight,EQP-0736,357,Top Slicing
EXT-005106,SIT-0008,Gold,Medium,2025-12-28,Overnight,EQP-0430,416,Underground
EXT-017045,SIT-0008,Silver,Medium,2025-09-22,Evening,EQP-0665,216,Room and Pillar
EXT-007905,SIT-0001,Gold,Medium,2025-01-19,Overnight,EQP-0870,604,Underground
EXT-013511,SIT-0001,Iron,Medium,2025-04-08,Evening,EQP-0357,651,Room and Pillar
EXT-003903,SIT-0001,Iron,High,2025-01-09,Overnight,EQP-0594,860,Sublevel Stoping
EXT-019767,SIT-0002,Coal,High,2025-11-17,Evening,EQP-0730,245,Top Slicing
EXT-010300,SIT-0001,Copper,Low,2025-08-28,Evening,EQP-0419,162,Auger Mining
EXT-002938,SIT-0001,Coal,Medium,2025-05-14,Daytime,EQP-0372,572,Top Slicing
EXT-010928,SIT-0002,Coal,Medium,2025-01-02,Overnight,EQP-0112,193,Block Caving
EXT-007450,SIT-0001,Silver,Medium,2025-10-12,Evening,EQP-0455,357,Sublevel Stoping
EXT-018790,SIT-0003,Gold,Medium,2025-07-11,Daytime,EQP-0613,551,Sublevel Stoping
EXT-002198,SIT-0010,Gold,High,2025-06-16,Overnight,EQP-0711,479,Room and Pillar
EXT-011874,SIT-0001,Coal,High,2025-03-14,Overnight,EQP-0622,470,Room and Pillar
EXT-009232,SIT-0001,Gold,High,2025-09-16,Evening,EQP-0738,781,Drift and Fill
EXT-002983,SIT-0002,Coal,Medium,2025-12-24,Overnight,EQP-0022,53,Room and Pillar
EXT-002117,SIT-0002,Coal,Medium,2025-01-26,Overnight,EQP-0530,286,Auger Mining
EXT-004116,SIT-0002,Silver,Medium,2025-10-31,Evening,EQP-0015,931,Drift and Fill
EXT-004612,SIT-0003,Coal,High,2025-08-17,Overnight,EQP-0972,451,Auger Mining
EXT-017636,SIT-0001,Coal,Medium,2025-07-03,Evening,EQP-0977,915,Auger Mining
EXT-001739,SIT-0003,Coal,Medium,2025-09-27,Daytime,EQP-0087,499,Block Caving
EXT-005191,SIT-0003,Nickel,Medium,2025-02-17,Daytime,EQP-0496,374,Open-pit
EXT-018507,SIT-0002,Copper,Medium,2025-05-18,Evening,EQP-0928,467,Borehole Mining
EXT-000071,SIT-0005,Nickel,Medium,2025-07-18,Evening,EQP-0075,563,Auger Mining
EXT-017859,SIT-0002,Coal,Medium,2025-08-26,Daytime,EQP-0369,125,Open-pit
EXT-001073,SIT-0003,Coal,High,2025-11-16,Evening,EQP-0606,618,Open-pit
EXT-009450,SIT-0002,Copper,Medium,2025-02-28,Overnight,EQP-0839,276,Room and Pillar
EXT-011282,SIT-0001,Coal,Medium,2025-06-01,Overnight,EQP-0630,562,Room and Pillar
EXT-018560,SIT-0007,Coal,Medium,2025-06-07,Evening,EQP-0055,492,Drift and Fill
EXT-014567,SIT-0004,Coal,Medium,2025-03-19,Evening,EQP-0967,421,Top Slicing
EXT-000737,SIT-0009,Coal,Low,2025-01-07,Daytime,EQP-0515,293,Open-pit
EXT-004366,SIT-0001,Iron,High,2025-11-25,Overnight,EQP-0146,874,Sublevel Stoping
EXT-012424,SIT-0007,Coal,Low,2025-05-13,Daytime,EQP-0194,578,Top Slicing
EXT-010677,SIT-0001,Coal,Medium,2025-10-01,Evening,EQP-0732,462,Block Caving
EXT-019889,SIT-0004,Iron,Medium,2025-04-13,Daytime,EQP-0942,746,Auger Mining
EXT-016345,SIT-0002,Coal,High,2025-09-03,Daytime,EQP-0225,69,Borehole Mining
EXT-001969,SIT-0002,Coal,Medium,2025-06-01,Daytime,EQP-0078,783,Room and Pillar
EXT-018956,SIT-0001,Coal,High,2025-08-24,Overnight,EQP-0809,393,Block Caving
EXT-004211,SIT-0002,Coal,Medium,2025-07-17,Overnight,EQP-0971,121,Borehole Mining
EXT-017537,SIT-0002,Coal,Medium,2025-05-27,Daytime,EQP-0004,481,Auger Mining
EXT-011557,SIT-0003,Coal,Medium,2025-12-03,Evening,EQP-0499,731,Drift and Fill
EXT-003195,SIT-0001,Coal,High,2025-05-09,Overnight,EQP-0340,30,Sublevel Stoping
EXT-014114,SIT-0003,Coal,Medium,2025-03-24,Evening,EQP-0833,614,Borehole Mining
EXT-009798,SIT-0002,Gold,Medium,2025-01-14,Daytime,EQP-0199,722,Underground
EXT-005142,SIT-0004,Copper,High,2025-02-09,Overnight,EQP-0669,948,Auger Mining
EXT-018260,SIT-0002,Gold,Medium,2025-03-13,Evening,EQP-0144,312,Room and Pillar
EXT-011662,SIT-0006,Silver,Low,2025-08-28,Overnight,EQP-0939,680,Room and Pillar
EXT-019951,SIT-0003,Gold,Medium,2025-10-21,Overnight,EQP-0487,963,Block Caving
EXT-000019,SIT-0001,Coal,Medium,2025-07-27,Overnight,EQP-0471,972,Room and Pillar
EXT-017993,SIT-0008,Coal,Low,2025-08-31,Overnight,EQP-0467,721,Open-pit
EXT-001553,SIT-0009,Coal,Medium,2025-01-06,Overnight,EQP-0009,732,Borehole Mining
EXT-011258,SIT-0004,Coal,High,2025-08-10,Overnight,EQP-0303,388,Drift and Fill
EXT-015539,SIT-0003,Coal,Medium,2025-08-10,Daytime,EQP-0501,658,Sublevel Stoping
EXT-008113,SIT-0010,Coal,Medium,2025-04-14,Daytime,EQP-0714,785,Underground
EXT-015498,SIT-0003,Copper,High,2025-12-14,Evening,EQP-0439,506,Underground
EXT-005023,SIT-0007,Copper,High,2025-09-08,Overnight,EQP-0642,569,Drift and Fill
EXT-003220,SIT-0002,Coal,Medium,2025-11-18,Evening,EQP-0648,654,Block Caving
EXT-008265,SIT-0008,Coal,Medium,2025-08-18,Daytime,EQP-0071,247,Open-pit
EXT-005837,SIT-0009,Coal,Low,2025-05-31,Evening,EQP-0720,336,Top Slicing
EXT-010350,SIT-0001,Coal,High,2025-12-03,Daytime,EQP-0701,66,Room and Pillar
EXT-006990,SIT-0003,Gold,Medium,2025-07-01,Daytime,EQP-0371,425,Room and Pillar
EXT-002619,SIT-0003,Nickel,High,2025-07-15,Daytime,EQP-0984,257,Top Slicing
EXT-015783,SIT-0003,Gold,Medium,2025-12-12,Daytime,EQP-1000,116,Room and Pillar
EXT-011530,SIT-0001,Coal,Medium,2025-10-02,Daytime,EQP-0772,243,Longwall
EXT-018471,SIT-0003,Coal,Medium,2025-12-30,Overnight,EQP-0164,101,Block Caving
EXT-015862,SIT-0003,Coal,Medium,2025-02-27,Evening,EQP-0208,851,Sublevel Stoping
EXT-009102,SIT-0001,Iron,High,2025-12-28,Daytime,EQP-0908,551,Open-pit
EXT-009530,SIT-0004,Iron,Medium,2025-07-14,Daytime,EQP-0739,750,Borehole Mining
EXT-017144,SIT-0003,Copper,Low,2025-04-09,Daytime,EQP-0693,787,Drift and Fill
EXT-012144,SIT-0002,Nickel,Medium,2025-03-02,Daytime,EQP-0536,265,Drift and Fill
EXT-013229,SIT-0009,Iron,Low,2025-11-17,Overnight,EQP-0406,963,Top Slicing
EXT-003301,SIT-0002,Copper,High,2025-07-14,Daytime,EQP-0985,527,Longwall
EXT-013323,SIT-0002,Manganese,Medium,2025-11-14,Overnight,EQP-0919,221,Underground
EXT-008685,SIT-0003,Coal,High,2025-07-03,Daytime,EQP-0348,62,Longwall
EXT-010124,SIT-0001,Coal,Medium,2025-02-04,Overnight,EQP-0145,24,Sublevel Stoping
EXT-010137,SIT-0010,Coal,Low,2025-03-19,Evening,EQP-0869,646,Drift and Fill
EXT-019922,SIT-0004,Coal,Medium,2025-11-08,Evening,EQP-0778,503,Top Slicing
EXT-009319,SIT-0001,Copper,Medium,2025-09-25,Overnight,EQP-0068,853,Block Caving
EXT-008075,SIT-0002,Coal,Medium,2025-12-12,Daytime,EQP-0984,999,Block Caving
EXT-002459,SIT-0001,Gold,Medium,2025-07-26,Overnight,EQP-0710,865,Auger Mining
EXT-014630,SIT-0003,Copper,Medium,2025-12-09,Daytime,EQP-0862,473,Block Caving
EXT-013991,SIT-0003,Iron,Medium,2025-10-13,Daytime,EQP-0857,670,Borehole Mining
EXT-018814,SIT-0004,Diamond,High,2025-12-21,Daytime,EQP-0310,954,Underground
EXT-018854,SIT-0004,Coal,Low,2025-01-26,Daytime,EQP-0144,835,Block Caving
EXT-011568,SIT-0001,Iron,High,2025-07-27,Daytime,EQP-0727,249,Block Caving
EXT-016137,SIT-0001,Copper,Medium,2025-04-13,Evening,EQP-0742,771,Drift and Fill
EXT-002824,SIT-0003,Coal,Medium,2025-07-23,Evening,EQP-0578,315,Room and Pillar
EXT-009410,SIT-0002,Coal,Medium,2025-12-29,Daytime,EQP-0608,613,Auger Mining
